Player,year,MIN_PER_GAME,ATTENDANCE_RATE,MAJOR_INJURY
carmelo anthony,2019,29.414166669999997,0.12195122,0
cedi osman,2019,32.156732460526314,0.926829268,0
chandler hutchison,2019,20.33215909090909,0.536585366,1
chandler parsons,2019,19.8308,0.304878049,0
channing frye,2019,9.472083333333334,0.43902439,0
chasson randle,2019,15.161428571428571,0.597560976,0
cheick diallo,2019,13.994453125,0.780487805,0
chimezie metu,2019,5.0151724137931035,0.353658537,0
chris boucher,2019,5.827202382142858,0.341463415,0
chris chiozza,2019,4.6476190471428565,0.085365854,0
chris paul,2019,32.01336206896552,0.707317073,0
christian wood,2019,11.919285714285715,0.256097561,0
clint capela,2019,33.56310944776119,0.817073171,0
cody zeller,2019,25.36659863265306,0.597560976,1
collin sexton,2019,31.76857723170732,1.0,0
corey brewer,2019,15.857043009677419,0.37804878,0
cory joseph,2019,25.16441057317073,1.0,0
courtney lee,2019,12.595,0.414634146,0
cristiano felicio,2019,12.439944445,0.731707317,0
dangelo russell,2019,30.221666666666664,0.987804878,0
dj augustin,2019,28.011872432098766,0.987804878,0
dj wilson,2019,18.375798610416666,0.585365854,0
dj stephens,2019,6.733333333,0.012195122,0
dairis bertans,2019,13.920277775,0.146341463,0
damian jones,2019,17.067430554166666,0.292682927,0
damian lillard,2019,35.4719583375,0.975609756,0
damion lee,2019,11.724635415625,0.390243902,0
damyean dotson,2019,27.449383561643838,0.890243902,0
daniel hamilton,2019,10.745877194736842,0.231707317,0
daniel theis,2019,13.751212121212122,0.804878049,0
danilo gallinari,2019,30.282524514705884,0.829268293,0
danny green,2019,27.6933125,0.975609756,0
dante cunningham,2019,14.5071875,0.780487805,0
dante exum,2019,15.810674602380951,0.512195122,1
danuel house,2019,25.093974358974357,0.475609756,0
dario saric,2019,24.96804527160494,0.987804878,0
darius miller,2019,25.47108695652174,0.841463415,0
darren collison,2019,28.199714907894734,0.926829268,0
daryl macon,2019,11.23083333375,0.097560976,0
david nwaba,2019,19.298627450980394,0.62195122,0
davis bertans,2019,21.469846486842105,0.926829268,0
davon reed,2019,4.691666667,0.12195122,0
deaaron fox,2019,31.43016460493827,0.987804878,0
deanthony melton,2019,19.6778,0.609756098,0
deandre jordan,2019,29.669323666666667,0.841463415,0
deandre bembry,2019,23.55219512195122,1.0,0
demar derozan,2019,34.911125545454546,0.93902439,0
demarcus cousins,2019,25.685944443333334,0.365853659,0
demarre carroll,2019,25.42475123880597,0.817073171,0
devaughn akoonpurcell,2019,3.0923809528571424,0.085365854,0
deandre ayton,2019,30.7420891971831,0.865853659,1
delon wright,2019,22.645822226666667,0.914634146,0
demetrius jackson,2019,6.575277778333334,0.073170732,0
deng adel,2019,10.219473684210525,0.231707317,0
dennis schroder,2019,29.287995784810125,0.963414634,0
dennis smith,2019,28.46179245283019,0.646341463,0
deonte burton,2019,7.496302084375,0.390243902,0
derrick favors,2019,23.24304825,0.926829268,0
derrick jones,2019,19.225611116666666,0.731707317,0
derrick rose,2019,27.297287588235296,0.62195122,1
derrick white,2019,25.79064676119403,0.817073171,0
devin booker,2019,35.033098953125,0.780487805,1
devin harris,2019,15.743970588235292,0.829268293,0
devin robinson,2019,13.502380952857143,0.085365854,0
devonte graham,2019,14.697717391304348,0.56097561,0
dewayne dedmon,2019,25.143854171875,0.780487805,1
deyonta davis,2019,13.159444444444444,0.109756098,0
dillon brooks,2019,18.3275,0.219512195,1
dion waiters,2019,25.861439386363635,0.536585366,0
dirk nowitzki,2019,15.590980392156862,0.62195122,0
domantas sabonis,2019,24.84387387837838,0.902439024,0
donatas motiejunas,2019,4.26111111,0.036585366,0
donovan mitchell,2019,33.74378788311688,0.93902439,1
donte divincenzo,2019,15.232839507407407,0.329268293,1
donte grantham,2019,0.8105555556666667,0.036585366,0
dorian finneysmith,2019,24.509670777777778,0.987804878,0
doug mcdermott,2019,17.398246753246752,0.93902439,0
dragan bender,2019,17.961050723913043,0.56097561,0
draymond green,2019,31.28323231818182,0.804878049,0
drew eubanks,2019,4.9308695652173915,0.280487805,0
duncan robinson,2019,10.729111113333333,0.182926829,0
dusty hannahs,2019,12.958333335,0.024390244,0
dwayne bacon,2019,17.643449611627908,0.524390244,0
dwight howard,2019,25.50407407777778,0.109756098,1
dwight powell,2019,21.59136363636364,0.93902439,0
dwyane wade,2019,26.183703708333333,0.87804878,0
dzanan musa,2019,4.36537037,0.109756098,0
etwaun moore,2019,27.604025150943396,0.646341463,1
ed davis,2019,17.85199588888889,0.987804878,0
edmond sumner,2019,9.123405795652173,0.280487805,0
ekpe udoh,2019,6.274738562745098,0.62195122,0
elfrid payton,2019,29.75650792857143,0.512195122,0
elie okobo,2019,18.079056603773587,0.646341463,0
emanuel terry,2019,7.577222223333333,0.036585366,0
emmanuel mudiay,2019,27.23833333898305,0.719512195,0
enes freedom,2019,24.46833332835821,0.817073171,0
eric bledsoe,2019,29.124423076923076,0.951219512,0
eric gordon,2019,31.73544117647059,0.829268293,0
eric moreland,2019,8.641333333999999,0.06097561,0
ersan ilyasova,2019,18.37781094029851,0.817073171,0
evan fournier,2019,31.521995888888892,0.987804878,0
evan turner,2019,21.99607305479452,0.890243902,0
frank jackson,2019,19.161693983606558,0.743902439,1
frank kaminsky,2019,16.057234042553194,0.573170732,0
frank mason,2019,11.459956139473684,0.463414634,0
frank ntilikina,2019,21.014031006976744,0.524390244,1
fred vanvleet,2019,27.503958328125,0.780487805,0
furkan korkmaz,2019,14.150659722916666,0.585365854,0
garrett temple,2019,27.207888893333333,0.914634146,0
gary clark,2019,12.560915033333334,0.62195122,0
gary harris,2019,28.758654964912278,0.695121951,0
gary payton,2019,5.305555556666667,0.036585366,0
gary trent,2019,7.37,0.182926829,0
george hill,2019,21.705083333333334,0.731707317,0
george king,2019,5.9,0.012195122,0
georges niang,2019,8.751666666101695,0.719512195,0
gerald green,2019,20.17783105479452,0.890243902,0
giannis antetokounmpo,2019,32.753078708333334,0.87804878,0
glenn robinson,2019,12.981099291489361,0.573170732,0
goran dragic,2019,27.51435185277778,0.43902439,0
gordon hayward,2019,25.87969906944444,0.87804878,0
gorgui dieng,2019,13.568706144736842,0.926829268,0
grayson allen,2019,10.955087718421051,0.463414634,0
greg monroe,2019,11.160852713953489,0.524390244,0
guerschon yabusele,2019,6.117154470731707,0.5,0
hamidou diallo,2019,10.319215686274509,0.62195122,1
harrison barnes,2019,32.89082250649351,0.93902439,0
harry giles,2019,14.137758620689656,0.707317073,0
hassan whiteside,2019,23.253148152777776,0.87804878,0
haywood highsmith,2019,7.956666665999999,0.06097561,0
henry ellenson,2019,13.637192984210527,0.231707317,0
ian clark,2019,16.209638888333334,0.731707317,0
ian mahinmi,2019,14.640196079411764,0.414634146,0
ike anigbogu,2019,2.0500000000000003,0.036585366,0
iman shumpert,2019,23.883870967741935,0.756097561,0
isaac bonga,2019,5.4556818181818185,0.268292683,0
isaac humphries,2019,11.286666666,0.06097561,0
isaiah briscoe,2019,14.33923076923077,0.475609756,0
isaiah canaan,2019,20.930777776666666,0.365853659,0
isaiah hartenstein,2019,7.902142857142857,0.341463415,0
isaiah hicks,2019,10.777777776666667,0.036585366,0
isaiah thomas,2019,15.065,0.146341463,0
ish smith,2019,22.33910714285714,0.682926829,0
ivan rabb,2019,14.707789116326532,0.597560976,0
ivica zubac,2019,17.6135593220339,0.719512195,0
jj barea,2019,19.78442982368421,0.463414634,0
jp macura,2019,8.416666665,0.024390244,0
jj redick,2019,31.304166671052627,0.926829268,0
jr smith,2019,20.21227272727273,0.134146341,0
jakarr sampson,2019,31.816666675,0.048780488,0
jamychal green,2019,21.085897430769233,0.792682927,0
javale mcgee,2019,22.275911106666666,0.914634146,0
jabari parker,2019,26.941744796875,0.780487805,1
jacob evans,2019,6.786555556666666,0.365853659,0
jae crowder,2019,27.0716458375,0.975609756,0
jahlil okafor,2019,15.844887005084747,0.719512195,0
jake layman,2019,18.689248830985914,0.865853659,0
jakob poeltl,2019,16.527987012987012,0.93902439,0
jalen brunson,2019,21.798059356164384,0.890243902,0
jalen jones,2019,13.38270833125,0.195121951,0
jamal crawford,2019,18.920494796875,0.780487805,0
jamal murray,2019,32.630822226666666,0.914634146,0
james ennis,2019,21.200660913793104,0.707317073,0
james harden,2019,36.752884615384616,0.951219512,0
james johnson,2019,21.16069696363636,0.670731707,0
james nunnally,2019,6.76622222,0.182926829,0
jared dudley,2019,20.6720056440678,0.719512195,0
jared terrell,2019,7.922976192857143,0.170731707,0
jarell martin,2019,7.806666666666667,0.512195122,0
jaren jackson,2019,26.115316086206896,0.707317073,1
jaron blossomgame,2019,16.265185185185185,0.329268293,0
jarred vanderbilt,2019,4.069803921764706,0.207317073,0
jarrett allen,2019,26.199624999999997,0.975609756,0
jason smith,2019,9.525833335,0.243902439,0
jawun evans,2019,8.04354166625,0.097560976,0
jaylen adams,2019,12.57612745,0.414634146,0
jaylen brown,2019,25.856103608108107,0.902439024,0
jaylen morris,2019,7.1283333325,0.048780488,0
jayson tatum,2019,31.07210970886076,0.963414634,0
jeff green,2019,27.22971861038961,0.93902439,0
jeff teague,2019,30.09607142857143,0.512195122,1
jemerrio jones,2019,23.852777783333334,0.073170732,0
jerami grant,2019,32.65325,0.975609756,0
jeremy lamb,2019,28.48215189873418,0.963414634,0
jeremy lin,2019,19.409639635135136,0.902439024,0
jerian grant,2019,15.646222221666667,0.731707317,0
jerome robinson,2019,9.712727272727273,0.402439024,0
jerryd bayless,2019,19.323431373529413,0.414634146,0
jevon carter,2019,14.782094017948717,0.475609756,0
jimmer fredette,2019,10.794444445000002,0.073170732,0
jimmy butler,2019,33.615025646153846,0.792682927,0
joakim noah,2019,16.487738095238097,0.512195122,0
jodie meeks,2019,13.005,0.097560976,0
joe chealey,2019,7.75,0.012195122,0
joe harris,2019,30.177916671052632,0.926829268,0
joe ingles,2019,31.31178862195122,1.0,0
joel embiid,2019,33.661015625,0.780487805,0
john collins,2019,29.973797819672132,0.743902439,0
john henson,2019,13.457738092857143,0.170731707,0
john holland,2019,0.736666667,0.012195122,0
john jenkins,2019,12.81173076923077,0.317073171,0
john wall,2019,34.493125,0.390243902,0
johnathan motley,2019,7.091742422727273,0.268292683,0
johnathan williams,2019,15.4876388875,0.292682927,0
jon leuer,2019,9.813861787804878,0.5,0
jonah bolden,2019,14.515265152272725,0.536585366,0
jonas jerebko,2019,16.68442921917808,0.890243902,0
jonas valanciunas,2019,22.268843530612244,0.597560976,0
jonathan isaac,2019,26.61577777333333,0.914634146,0
jonathon simmons,2019,19.004732142857144,0.682926829,0
jordan bell,2019,11.5925,0.829268293,0
jordan clarkson,2019,27.339259259259258,0.987804878,0
jordan loyd,2019,4.569444444166667,0.146341463,0
jordan mcrae,2019,12.327530862962963,0.329268293,0
jordan sibert,2019,4.233333333,0.012195122,0
jose calderon,2019,12.89721088367347,0.597560976,0
josh hart,2019,25.594253731343283,0.817073171,1
josh jackson,2019,25.16616034177215,0.963414634,0
josh okogie,2019,23.745540540540542,0.902439024,0
josh richardson,2019,34.78671232876712,0.890243902,1
jrue holiday,2019,35.849676611940296,0.817073171,1
juan hernangomez,2019,19.402238099999998,0.853658537,0
julian washburn,2019,14.104814816666668,0.219512195,0
julius randle,2019,30.570342465753427,0.890243902,0
justin anderson,2019,9.656354166666667,0.585365854,0
justin holiday,2019,31.787947158536586,1.0,0
justin jackson,2019,19.916666666666668,0.987804878,0
justin patton,2019,6.866666666666667,0.036585366,0
justise winslow,2019,29.6894696969697,0.804878049,0
jusuf nurkic,2019,27.410462958333333,0.87804878,0
kadeem allen,2019,21.870964910526318,0.231707317,0
kalin lucas,2019,5.583333333,0.012195122,0
karlanthony towns,2019,33.04753246753246,0.93902439,1
kawhi leonard,2019,34.00305555,0.731707317,0
keita batesdiop,2019,16.77922222333333,0.365853659,0
kelly olynyk,2019,22.939915607594937,0.963414634,0
kelly oubre jr,2019,28.040483086956524,0.841463415,1
kemba walker,2019,34.90981707317073,1.0,0
kenneth faried,2019,19.68045045135135,0.451219512,0
kenrich williams,2019,23.461304347826086,0.56097561,0
kent bazemore,2019,24.528557208955224,0.817073171,0
kentavious caldwellpope,2019,24.818719512195123,1.0,0
kevin durant,2019,34.63502137179488,0.951219512,1
kevin huerter,2019,27.313733333333335,0.914634146,0
kevin knox,2019,28.771911106666668,0.914634146,0
kevin love,2019,27.17780303181818,0.268292683,0
kevon looney,2019,18.5165416625,0.975609756,0
khem birch,2019,12.857233334,0.609756098,0
khris middleton,2019,31.082316012987015,0.93902439,0
khyri thomas,2019,7.51801281923077,0.317073171,0
klay thompson,2019,34.004273500000004,0.951219512,1
kobi simmons,2019,1.8,0.012195122,0
kosta koufos,2019,11.941944445238095,0.512195122,0
kostas antetokounmpo,2019,5.283333335,0.024390244,0
kris dunn,2019,30.203333326086955,0.56097561,1
kyle anderson,2019,29.802945744186047,0.524390244,1
kyle korver,2019,19.05557142857143,0.853658537,0
kyle kuzma,2019,33.05116667142857,0.853658537,1
kyle lowry,2019,34.050666661538465,0.792682927,0
kyle oquinn,2019,8.23814814888889,0.548780488,0
kyrie irving,2019,33.04248756716417,0.817073171,0
lamarcus aldridge,2019,33.16851851851852,0.987804878,0
lance stephenson,2019,16.511299014705884,0.829268293,0
lance thomas,2019,17.029565217391305,0.56097561,0
landry shamet,2019,22.80877636708861,0.963414634,0
langston galloway,2019,21.814645837500002,0.975609756,0
larry nance,2019,26.797661686567164,0.817073171,0
lauri markkanen,2019,32.34862178846154,0.634146341,1
lebron james,2019,35.225484854545456,0.670731707,1
lonnie walker,2019,6.929313723529411,0.207317073,0
lonzo ball,2019,30.26677304255319,0.573170732,1
lorenzo brown,2019,8.161217950000001,0.317073171,0
lou williams,2019,26.56784444,0.914634146,0
luc mbah a moute,2019,15.25,0.048780488,0
luka doncic,2019,32.19083333333333,0.87804878,0
luke kennard,2019,22.803650793650796,0.768292683,0
luke kornet,2019,17.043550723913043,0.56097561,0
luol deng,2019,17.82840909090909,0.268292683,0
malachi richardson,2019,4.701060604545455,0.268292683,0
malcolm brogdon,2019,28.618619796875,0.780487805,0
malcolm miller,2019,6.709999999999999,0.12195122,0
malik beasley,2019,23.194115222222223,0.987804878,0
malik monk,2019,17.234178082191782,0.890243902,0
marshon brooks,2019,13.336321837931035,0.353658537,0
marc gasol,2019,30.835253164556963,0.963414634,0
marcin gortat,2019,15.967695036170213,0.573170732,0
marco belinelli,2019,22.979198316455697,0.963414634,0
marcus derrickson,2019,6.120151515454546,0.134146341,0
marcus morris,2019,27.87342222666667,0.914634146,0
marcus smart,2019,27.497291662499997,0.975609756,0
mario hezonja,2019,20.797758620689656,0.707317073,0
markelle fultz,2019,22.46578947368421,0.231707317,1
markieff morris,2019,21.905632189655172,0.707317073,0
marquese chriss,2019,11.600038760465116,0.524390244,0
marvin bagley,2019,25.282177419354838,0.756097561,0
marvin williams,2019,28.443511106666666,0.914634146,0
mason plumlee,2019,21.10878048780488,1.0,0
matthew dellavedova,2019,16.920694443749998,0.585365854,0
maurice harkless,2019,23.585500000000003,0.731707317,0
maxi kleber,2019,21.15720657746479,0.865853659,1
melvin frazier,2019,4.443333333,0.12195122,0
meyers leonard,2019,14.388169398360656,0.743902439,0
michael beasley,2019,10.672435896153846,0.317073171,0
michael carterwilliams,2019,13.279166667857142,0.341463415,0
michael kiddgilchrist,2019,18.424427078125,0.780487805,0
mikal bridges,2019,29.477012195121947,1.0,0
mike conley,2019,33.45428571428572,0.853658537,0
mike muscala,2019,20.404401046875,0.780487805,0
mike scott,2019,17.668122367088607,0.963414634,0
miles bridges,2019,21.2041666625,0.975609756,0
miles plumlee,2019,9.606759261111112,0.219512195,0
milos teodosic,2019,10.000222220000001,0.182926829,0
mitchell creek,2019,9.43,0.06097561,0
mitchell robinson,2019,20.598611106060606,0.804878049,0
mo bamba,2019,16.301985814893616,0.573170732,1
monte morris,2019,24.026930890243904,1.0,0
montrezl harrell,2019,26.3188821097561,1.0,0
moritz wagner,2019,10.376279069767442,0.524390244,0
myles turner,2019,28.632657662162163,0.902439024,0
naz mitroulong,2019,5.9939285714285715,0.170731707,0
nemanja bjelica,2019,23.21961038961039,0.93902439,0
nene,2019,12.994841269047619,0.512195122,0
nerlens noel,2019,13.709307363636364,0.93902439,0
nick young,2019,9.2833333325,0.048780488,0
nicolas batum,2019,31.386911106666666,0.914634146,0
nik stauskas,2019,14.923480397058823,0.829268293,0
nikola jokic,2019,31.294833337500002,0.975609756,0
nikola mirotic,2019,27.06945652173913,0.56097561,0
nikola vucevic,2019,31.3772083375,0.975609756,0
noah vonleh,2019,25.319044117647056,0.829268293,0
norman powell,2019,18.774416666666664,0.731707317,0
og anunoby,2019,20.183084582089553,0.817073171,0
okaro white,2019,2.092222222333333,0.036585366,0
omari spellman,2019,17.490036232608695,0.56097561,0
omri casspi,2019,14.456527777777776,0.43902439,0
otto porter,2019,30.066994053571428,0.682926829,1
pj tucker,2019,34.17227642682927,1.0,0
p j dozier,2019,8.473888888333333,0.073170732,0
pascal siakam,2019,31.8451666625,0.975609756,0
pat connaughton,2019,20.674972672131148,0.743902439,0
patrick beverley,2019,27.40027778205128,0.951219512,0
patrick mccaw,2019,13.699827586206897,0.353658537,0
patrick patterson,2019,13.661455026984125,0.768292683,0
patty mills,2019,23.264735768292685,1.0,0
pau gasol,2019,12.018166666666668,0.365853659,0
paul george,2019,36.90008658441558,0.93902439,0
paul millsap,2019,27.064547614285715,0.853658537,0
quincy acy,2019,12.293000000000001,0.12195122,0
quincy pondexter,2019,5.5071383641509435,0.646341463,0
quinn cook,2019,14.309481986486487,0.902439024,0
rj hunter,2019,25.68333333,0.012195122,0
rajon rondo,2019,29.751413043478262,0.56097561,0
raul neto,2019,12.799684683783784,0.451219512,0
rawle alkins,2019,12.03533333,0.12195122,0
