Player,year,is_retained,age,has_playoff_exp,2P%_reg,2PA_reg,2P_reg,3P%_reg,3PA_reg,3PAr_reg,3P_reg,AST%_reg,AST_reg,BLK%_reg,BLK_reg,BPM_reg,DBPM_reg,DRB%_reg,DRB_reg,DWS_reg,FG%_reg,FGA_reg,FG_reg,FT%_reg,FTA_reg,FT_reg,FTr_reg,GS_reg,G_reg,MP_reg,OBPM_reg,ORB%_reg,ORB_reg,OWS_reg,PER_reg,PF_reg,PTS_reg,STL%_reg,STL_reg,TOV%_reg,TOV_reg,TRB%_reg,TRB_reg,TS%_reg,USG%_reg,VORP_reg,WS/48_reg,WS_reg,eFG%_reg,2P%_playoff,2PA_playoff,2P_playoff,3P%_playoff,3PA_playoff,3PAr_playoff,3P_playoff,AST%_playoff,AST_playoff,BLK%_playoff,BLK_playoff,BPM_playoff,DBPM_playoff,DRB%_playoff,DRB_playoff,DWS_playoff,FG%_playoff,FGA_playoff,FG_playoff,FT%_playoff,FTA_playoff,FT_playoff,FTr_playoff,GS_playoff,G_playoff,MP_playoff,OBPM_playoff,ORB%_playoff,ORB_playoff,OWS_playoff,PER_playoff,PF_playoff,PTS_playoff,STL%_playoff,STL_playoff,TOV%_playoff,TOV_playoff,TRB%_playoff,TRB_playoff,TS%_playoff,USG%_playoff,VORP_playoff,WS/48_playoff,WS_playoff,eFG%_playoff,VORP_Elevation,BPM_Elevation,Playoff_MP_Ratio,Cap_Pct,YRS
garrett temple,2021,0,34.0,0,0.4964,3.18,1.57,0.3344,4.36,0.5669,1.44,10.57,2.13,1.5499999999999998,0.48,-2.39,0.3399999999999999,10.07,2.55,1.61,0.4053,7.57,3.04,0.7911,1.15,0.9,0.1533,34.0,61.6,27.46,-2.73,1.89,0.48,0.37,8.95,2.2,8.45,1.45,0.8400000000000001,11.3,0.98,6.01,3.08,0.525,14.170000000000002,-0.16,0.0552,1.96,0.4999,0.4964,3.18,1.57,0.3344,4.36,0.5669,1.44,10.57,2.13,1.5499999999999998,0.48,-2.39,0.3399999999999999,10.07,2.55,1.61,0.4053,7.57,3.04,0.7911,1.15,0.9,0.1533,34.0,61.6,27.46,-2.73,1.89,0.48,0.37,8.95,2.2,8.45,1.45,0.8400000000000001,11.3,0.98,6.01,3.08,0.525,14.170000000000002,-0.16,0.0552,1.96,0.4999,0.0,0.0,0.5,0.0437,3
david nwaba,2021,1,28.0,0,0.5703,4.0,2.29,0.3277,1.77,0.3198999999999999,0.5800000000000001,6.36,0.8400000000000001,2.81,0.59,-0.49,0.8400000000000001,13.48,2.35,0.48,0.4955,5.75,2.82,0.6819999999999999,1.91,1.29,0.3348,7.300000000000001,31.200000000000003,19.18,-1.36,4.84,0.93,0.69,13.9,1.9,7.46,1.98,0.82,7.6,0.54,9.1,3.28,0.5782,15.48,0.16,0.1022,1.17,0.5497000000000001,0.5703,4.0,2.29,0.3277,1.77,0.3198999999999999,0.5800000000000001,6.36,0.8400000000000001,2.81,0.59,-0.49,0.8400000000000001,13.48,2.35,0.48,0.4955,5.75,2.82,0.6819999999999999,1.91,1.29,0.3348,7.300000000000001,31.200000000000003,19.18,-1.36,4.84,0.93,0.69,13.9,1.9,7.46,1.98,0.82,7.6,0.54,9.1,3.28,0.5782,15.48,0.16,0.1022,1.17,0.5497000000000001,0.0,0.0,0.5,0.0414,3
pj tucker,2021,0,35.0,1,0.4790999999999999,1.4300000000000002,0.69,0.3508,3.35,0.6946,1.21,5.57,1.3199999999999998,1.25,0.45,-2.74,0.63,13.71,3.86,1.77,0.3902,4.75,1.9,0.7579,0.6,0.45,0.1355,54.5,64.0,30.18,-3.34,4.3,1.28,0.93,7.08,2.78,5.38,1.5799999999999998,1.0500000000000005,14.93,0.8600000000000001,8.93,5.09,0.5321,8.11,-0.1199999999999999,0.0576,2.7,0.5123,0.4767,1.95,0.9,0.3641,4.02,0.6589,1.5099999999999998,5.46,1.34,0.75,0.2799999999999999,-0.3099999999999999,1.6,13.66,4.08,0.8,0.4044,5.94,2.44,0.5402,0.52,0.39,0.0727,15.3,17.3,32.89,-1.88,6.51,1.96,0.44,8.84,3.46,6.800000000000001,1.69,1.17,9.65,0.6399999999999999,9.99,6.0600000000000005,0.5348999999999999,8.91,0.1699999999999999,0.1093,1.21,0.5248999999999999,0.2899999999999998,2.43,0.22755174229969247,0.0623,2
jarred vanderbilt,2021,1,21.0,0,0.6216999999999999,2.2,1.35,0.1,0.1,0.0586,0.0,7.6,0.7,2.61,0.3999999999999999,-2.78,1.0499999999999998,21.74,2.28,0.8,0.5852999999999999,2.28,1.35,0.6995,0.98,0.5900000000000001,0.3962,15.0,38.7,10.98,-3.78,9.77,1.07,0.75,12.86,1.2,3.31,3.17,0.67,26.28,0.68,15.62,3.42,0.6113999999999999,14.5,0.22,0.0656,1.57,0.5863,0.6216999999999999,2.2,1.35,0.1,0.1,0.0586,0.0,7.6,0.7,2.61,0.3999999999999999,-2.78,1.0499999999999998,21.74,2.28,0.8,0.5852999999999999,2.28,1.35,0.6995,0.98,0.5900000000000001,0.3962,15.0,38.7,10.98,-3.78,9.77,1.07,0.75,12.86,1.2,3.31,3.17,0.67,26.28,0.68,15.62,3.42,0.6113999999999999,14.5,0.22,0.0656,1.57,0.5863,0.0,0.0,0.5,0.036,3
patty mills,2021,0,32.0,0,0.5049,2.89,1.4300000000000002,0.3809,5.96,0.675,2.27,13.69,2.34,0.3,0.05,-0.6599999999999999,-1.12,6.79,1.47,0.79,0.4203,8.85,3.7,0.8855999999999999,1.32,1.17,0.1511,1.0,70.2,23.81,0.44,1.31,0.3,1.7799999999999998,12.98,1.4,10.86,1.37,0.6599999999999999,9.28,0.96,4.0600000000000005,1.77,0.577,19.02,0.6000000000000001,0.0756999999999999,2.64,0.549,0.5049,2.89,1.4300000000000002,0.3809,5.96,0.675,2.27,13.69,2.34,0.3,0.05,-0.6599999999999999,-1.12,6.79,1.47,0.79,0.4203,8.85,3.7,0.8855999999999999,1.32,1.17,0.1511,1.0,70.2,23.81,0.44,1.31,0.3,1.7799999999999998,12.98,1.4,10.86,1.37,0.6599999999999999,9.28,0.96,4.0600000000000005,1.77,0.577,19.02,0.6000000000000001,0.0756999999999999,2.64,0.549,0.0,0.0,0.5,0.0524,2
hamidou diallo,2021,1,22.0,0,0.4988,5.87,2.93,0.2882,1.26,0.1739,0.36,9.3,1.25,1.44,0.35,-3.06,0.18,16.21,3.1,1.12,0.4633,7.0600000000000005,3.32,0.6229,2.56,1.63,0.3485,6.0,50.0,19.71,-3.24,5.67,0.99,-0.04,11.96,2.26,8.61,1.78,0.72,12.22,1.1800000000000002,10.94,4.0600000000000005,0.5172,19.94,-0.18,0.0519,1.08,0.4883,0.4988,5.87,2.93,0.2882,1.26,0.1739,0.36,9.3,1.25,1.44,0.35,-3.06,0.18,16.21,3.1,1.12,0.4633,7.0600000000000005,3.32,0.6229,2.56,1.63,0.3485,6.0,50.0,19.71,-3.24,5.67,0.99,-0.04,11.96,2.26,8.61,1.78,0.72,12.22,1.1800000000000002,10.94,4.0600000000000005,0.5172,19.94,-0.18,0.0519,1.08,0.4883,0.0,0.0,0.5,0.0463,2
taj gibson,2021,1,35.0,0,0.6318,4.36,2.67,0.2506,0.31,0.0748,0.12,6.44,0.88,3.74,0.8200000000000001,0.3,0.88,17.32,3.27,1.37,0.6019,4.67,2.77,0.7344999999999999,1.37,1.04,0.2987999999999999,29.700000000000003,55.1,20.17,-0.53,11.32,2.14,2.33,16.39,2.24,6.69,1.54,0.63,11.45,0.69,14.32,5.39,0.6359,12.73,0.6200000000000001,0.1623,3.7,0.6105,0.6318,4.36,2.67,0.2506,0.31,0.0748,0.12,6.44,0.88,3.74,0.8200000000000001,0.3,0.88,17.32,3.27,1.37,0.6019,4.67,2.77,0.7344999999999999,1.37,1.04,0.2987999999999999,29.700000000000003,55.1,20.17,-0.53,11.32,2.14,2.33,16.39,2.24,6.69,1.54,0.63,11.45,0.69,14.32,5.39,0.6359,12.73,0.6200000000000001,0.1623,3.7,0.6105,0.0,0.0,0.5,0.0437,2
cory joseph,2021,1,29.0,0,0.4908,4.32,2.15,0.3405,2.13,0.3332,0.73,20.57,3.53,1.06,0.3,-1.58,0.37,10.19,2.18,1.31,0.4413999999999999,6.449999999999999,2.88,0.8057,1.1,0.8700000000000001,0.1701,16.1,69.5,23.86,-1.95,2.58,0.5800000000000001,1.11,11.48,1.96,7.319999999999999,1.89,0.93,14.32,1.1800000000000002,6.35,2.71,0.5279,14.760000000000002,0.23,0.0693,2.4400000000000004,0.4985,0.4908,4.32,2.15,0.3405,2.13,0.3332,0.73,20.57,3.53,1.06,0.3,-1.58,0.37,10.19,2.18,1.31,0.4413999999999999,6.449999999999999,2.88,0.8057,1.1,0.8700000000000001,0.1701,16.1,69.5,23.86,-1.95,2.58,0.5800000000000001,1.11,11.48,1.96,7.319999999999999,1.89,0.93,14.32,1.1800000000000002,6.35,2.71,0.5279,14.760000000000002,0.23,0.0693,2.4400000000000004,0.4985,0.0,0.0,0.5,0.0437,2
torrey craig,2021,0,30.0,1,0.5841999999999999,2.35,1.38,0.3466,2.27,0.4912000000000001,0.8,6.98,0.94,2.92,0.55,-0.8699999999999999,0.3,16.03,2.52,1.16,0.4667,4.59,2.1500000000000004,0.7098,0.56,0.41,0.1273,19.5,57.4,17.6,-1.15,7.31,1.12,1.16,12.42,2.0,5.51,1.42,0.52,9.25,0.49,11.72,3.64,0.5648,13.41,0.22,0.113,2.3000000000000003,0.5517000000000001,0.5038,1.9,0.98,0.3755,2.03,0.5123,0.77,4.76,0.5900000000000001,2.18,0.4,-2.26,-0.28,16.619999999999997,2.5,0.3,0.4359999999999999,3.91,1.74,0.6276999999999999,0.73,0.47,0.183,3.1,19.5,16.68,-1.98,6.78,0.96,0.2,9.66,1.98,4.67,0.62,0.22,9.87,0.48,11.84,3.46,0.5447,13.41,0.01,0.073,0.45,0.5319,-0.21,-1.39,0.24354923249719207,0.0434,2
maurice harkless,2021,1,27.0,0,0.5755999999999999,2.9,1.63,0.2961,2.03,0.4201,0.5700000000000001,6.99,1.17,2.38,0.5800000000000001,-1.92,0.96,12.36,2.59,1.15,0.4569999999999999,4.93,2.28,0.6950000000000001,1.17,0.79,0.238,36.5,49.1,22.07,-2.88,3.3600000000000003,0.73,0.64,9.63,2.41,5.880000000000001,1.98,0.8900000000000001,11.64,0.73,7.86,3.27,0.5445,11.74,0.1999999999999999,0.0688,1.7900000000000005,0.5186,0.5755999999999999,2.9,1.63,0.2961,2.03,0.4201,0.5700000000000001,6.99,1.17,2.38,0.5800000000000001,-1.92,0.96,12.36,2.59,1.15,0.4569999999999999,4.93,2.28,0.6950000000000001,1.17,0.79,0.238,36.5,49.1,22.07,-2.88,3.3600000000000003,0.73,0.64,9.63,2.41,5.880000000000001,1.98,0.8900000000000001,11.64,0.73,7.86,3.27,0.5445,11.74,0.1999999999999999,0.0688,1.7900000000000005,0.5186,0.0,0.0,0.5,0.0387,2
jeff green,2021,0,34.0,0,0.5797999999999999,4.029999999999999,2.31,0.3771,3.83,0.4888,1.42,8.11,1.46,1.48,0.42,-0.71,-0.76,12.81,3.05,1.03,0.4796,7.84,3.73,0.8062,2.31,1.83,0.2915,29.0,63.8,24.94,0.0,2.49,0.54,2.37,13.33,1.89,10.78,1.04,0.52,9.37,0.93,7.800000000000001,3.59,0.6106,17.060000000000002,0.4599999999999999,0.1013,3.4,0.5716,0.5797999999999999,4.029999999999999,2.31,0.3771,3.83,0.4888,1.42,8.11,1.46,1.48,0.42,-0.71,-0.76,12.81,3.05,1.03,0.4796,7.84,3.73,0.8062,2.31,1.83,0.2915,29.0,63.8,24.94,0.0,2.49,0.54,2.37,13.33,1.89,10.78,1.04,0.52,9.37,0.93,7.800000000000001,3.59,0.6106,17.060000000000002,0.4599999999999999,0.1013,3.4,0.5716,0.0,0.0,0.5,0.04,2
bobby portis,2021,1,25.0,0,0.5123,6.92,3.52,0.4215,2.8,0.2874,1.15,8.79,1.28,1.47,0.37,-0.06,-0.99,23.75,4.95,1.52,0.4853,9.739999999999998,4.67,0.7577,1.35,1.0300000000000002,0.1392,10.6,62.8,21.93,0.86,8.55,1.75,1.77,17.55,1.94,11.57,1.4900000000000002,0.69,9.2,1.0300000000000002,16.18,6.699999999999999,0.5638000000000001,21.79,0.6699999999999999,0.1147,3.29,0.5454,0.5123,6.92,3.52,0.4215,2.8,0.2874,1.15,8.79,1.28,1.47,0.37,-0.06,-0.99,23.75,4.95,1.52,0.4853,9.739999999999998,4.67,0.7577,1.35,1.0300000000000002,0.1392,10.6,62.8,21.93,0.86,8.55,1.75,1.77,17.55,1.94,11.57,1.4900000000000002,0.69,9.2,1.0300000000000002,16.18,6.699999999999999,0.5638000000000001,21.79,0.6699999999999999,0.1147,3.29,0.5454,0.0,0.0,0.5,0.0387,2
justise winslow,2021,0,24.0,0,0.4266999999999999,7.29,3.15,0.2341,2.58,0.2596,0.6500000000000001,16.64,3.01,1.65,0.4599999999999999,-4.2,0.19,18.98,4.34,0.94,0.379,9.82,3.73,0.6112,1.82,1.14,0.1828,12.4,29.5,25.29,-4.41,4.12,1.0,-0.73,8.21,2.49,9.31,1.36,0.7,14.41,1.8,11.55,5.31,0.4321,21.29,-0.14,-0.0208,0.2099999999999999,0.4107,0.4266999999999999,7.29,3.15,0.2341,2.58,0.2596,0.6500000000000001,16.64,3.01,1.65,0.4599999999999999,-4.2,0.19,18.98,4.34,0.94,0.379,9.82,3.73,0.6112,1.82,1.14,0.1828,12.4,29.5,25.29,-4.41,4.12,1.0,-0.73,8.21,2.49,9.31,1.36,0.7,14.41,1.8,11.55,5.31,0.4321,21.29,-0.14,-0.0208,0.2099999999999999,0.4107,0.0,0.0,0.5,0.0347,2
george hill,2021,0,34.0,1,0.5524,3.71,2.02,0.3948,2.77,0.4248,1.08,16.5,2.59,0.54,0.15,-0.0099999999999998,0.39,8.05,1.77,1.19,0.4861999999999999,6.48,3.15,0.8174,1.64,1.31,0.2529,11.7,44.7,21.99,-0.4,3.17,0.63,1.8,14.04,1.26,8.69,1.69,0.8200000000000001,11.97,0.98,5.7,2.4,0.6065,15.62,0.5700000000000001,0.1336,2.91,0.5709,0.521,3.11,1.69,0.401,2.28,0.4277999999999999,0.91,13.71,2.24,0.78,0.21,0.01,1.36,7.02,1.5199999999999998,0.3299999999999999,0.4711999999999999,5.39,2.6,0.7905,1.7700000000000002,1.39,0.3234,0.3,12.0,21.85,-1.37,2.8,0.55,0.3999999999999999,11.43,1.72,7.5,1.58,0.69,14.43,0.96,4.93,2.07,0.5999,13.73,0.1399999999999999,0.1142,0.73,0.5569,-0.43000000000000016,0.019999999999999803,0.21057653155877232,0.0356,2
alex len,2021,0,27.0,0,0.6185,4.57,2.76,0.3138999999999999,1.05,0.1634999999999999,0.34,7.59,0.8900000000000001,4.869999999999999,0.95,-0.4999999999999999,0.15,21.11,3.3,1.15,0.5728,5.57,3.1500000000000004,0.6385000000000001,2.03,1.27,0.3738,30.8,63.9,16.950000000000003,-0.75,9.68,1.56,1.64,16.95,2.21,7.92,0.94,0.35,13.38,1.01,15.329999999999998,4.89,0.6165,18.0,0.4,0.1231,2.74,0.5987,0.6185,4.57,2.76,0.3138999999999999,1.05,0.1634999999999999,0.34,7.59,0.8900000000000001,4.869999999999999,0.95,-0.4999999999999999,0.15,21.11,3.3,1.15,0.5728,5.57,3.1500000000000004,0.6385000000000001,2.03,1.27,0.3738,30.8,63.9,16.950000000000003,-0.75,9.68,1.56,1.64,16.95,2.21,7.92,0.94,0.35,13.38,1.01,15.329999999999998,4.89,0.6165,18.0,0.4,0.1231,2.74,0.5987,0.0,0.0,0.5,0.0332,2
mike muscala,2021,1,29.0,0,0.5636,1.82,1.08,0.368,4.35,0.7134,1.56,8.07,0.91,1.75,0.36,-0.3,-0.62,17.33,2.78,0.62,0.4255,6.119999999999999,2.64,0.8687,0.91,0.79,0.1493,2.6,44.4,16.939999999999998,0.3199999999999999,3.4,0.52,0.8999999999999999,13.26,1.51,7.689999999999999,0.7,0.22,7.98,0.5800000000000001,10.38,3.35,0.583,17.84,0.3,0.0983,1.54,0.5565,0.5636,1.82,1.08,0.368,4.35,0.7134,1.56,8.07,0.91,1.75,0.36,-0.3,-0.62,17.33,2.78,0.62,0.4255,6.119999999999999,2.64,0.8687,0.91,0.79,0.1493,2.6,44.4,16.939999999999998,0.3199999999999999,3.4,0.52,0.8999999999999999,13.26,1.51,7.689999999999999,0.7,0.22,7.98,0.5800000000000001,10.38,3.35,0.583,17.84,0.3,0.0983,1.54,0.5565,0.0,0.0,0.5,0.0311,2
georges niang,2021,0,27.0,0,0.5055000000000001,1.51,0.73,0.4145,3.43,0.6861999999999999,1.41,7.77,0.73,0.6000000000000001,0.1,-0.18,-0.0599999999999999,13.51,1.82,1.08,0.4448999999999999,4.89,2.18,0.895,0.35,0.3,0.0776,5.3,67.6,13.94,-0.12,2.4,0.3,1.04,11.81,1.33,6.0200000000000005,1.0,0.28,10.080000000000002,0.58,8.149999999999999,2.07,0.6003000000000001,17.419999999999998,0.43,0.1061999999999999,2.1,0.5871999999999999,0.5055000000000001,1.51,0.73,0.4145,3.43,0.6861999999999999,1.41,7.77,0.73,0.6000000000000001,0.1,-0.18,-0.0599999999999999,13.51,1.82,1.08,0.4448999999999999,4.89,2.18,0.895,0.35,0.3,0.0776,5.3,67.6,13.94,-0.12,2.4,0.3,1.04,11.81,1.33,6.0200000000000005,1.0,0.28,10.080000000000002,0.58,8.149999999999999,2.07,0.6003000000000001,17.419999999999998,0.43,0.1061999999999999,2.1,0.5871999999999999,0.0,0.0,0.5,0.0294,2
nicolas batum,2021,1,32.0,0,0.5246999999999999,2.2,1.14,0.3656,3.51,0.6174999999999999,1.28,13.64,2.66,1.67,0.54,0.4200000000000001,1.1,15.97,3.88,1.61,0.4258,5.66,2.52,0.857,0.8400000000000001,0.6699999999999999,0.139,34.3,55.1,26.88,-0.6799999999999999,3.8,0.86,1.81,11.59,1.7,6.99,1.76,0.92,14.81,1.02,9.87,4.74,0.5636,11.36,1.15,0.0977,3.42,0.5387,0.5246999999999999,2.2,1.14,0.3656,3.51,0.6174999999999999,1.28,13.64,2.66,1.67,0.54,0.4200000000000001,1.1,15.97,3.88,1.61,0.4258,5.66,2.52,0.857,0.8400000000000001,0.6699999999999999,0.139,34.3,55.1,26.88,-0.6799999999999999,3.8,0.86,1.81,11.59,1.7,6.99,1.76,0.92,14.81,1.02,9.87,4.74,0.5636,11.36,1.15,0.0977,3.42,0.5387,0.0,0.0,0.5,0.0282,2
frank jackson,2021,1,22.0,0,0.4959,3.68,1.81,0.3641,3.18,0.4621,1.17,8.79,0.97,0.19,0.03,-3.42,-1.8,9.73,1.56,0.37,0.4367999999999999,6.789999999999999,3.03,0.7786,1.58,1.2000000000000002,0.2287,6.800000000000001,49.9,17.14,-1.62,2.41,0.4,0.31,11.21,1.34,8.41,1.0,0.37,10.09,0.8500000000000001,6.08,1.96,0.5554,20.71,-0.32,0.0446,0.74,0.5219,0.4959,3.68,1.81,0.3641,3.18,0.4621,1.17,8.79,0.97,0.19,0.03,-3.42,-1.8,9.73,1.56,0.37,0.4367999999999999,6.789999999999999,3.03,0.7786,1.58,1.2000000000000002,0.2287,6.800000000000001,49.9,17.14,-1.62,2.41,0.4,0.31,11.21,1.34,8.41,1.0,0.37,10.09,0.8500000000000001,6.08,1.96,0.5554,20.71,-0.32,0.0446,0.74,0.5219,0.0,0.0,0.5,0.0266999999999999,2
sterling brown,2021,0,25.0,0,0.4851,2.45,1.2200000000000002,0.3809,3.38,0.5745,1.32,8.92,1.2799999999999998,0.8300000000000001,0.15,-1.7000000000000002,0.36,16.83,3.21,1.13,0.4283,5.85,2.49,0.781,0.6799999999999999,0.53,0.1203,8.7,52.7,20.05,-2.06,3.49,0.63,0.52,10.58,1.55,6.91,1.48,0.61,11.68,0.8,10.19,3.890000000000001,0.5569,14.89,0.07,0.0761,1.65,0.5391,0.4851,2.45,1.2200000000000002,0.3809,3.38,0.5745,1.32,8.92,1.2799999999999998,0.8300000000000001,0.15,-1.7000000000000002,0.36,16.83,3.21,1.13,0.4283,5.85,2.49,0.781,0.6799999999999999,0.53,0.1203,8.7,52.7,20.05,-2.06,3.49,0.63,0.52,10.58,1.55,6.91,1.48,0.61,11.68,0.8,10.19,3.890000000000001,0.5569,14.89,0.07,0.0761,1.65,0.5391,0.0,0.0,0.5,0.0266999999999999,2
trey lyles,2021,0,25.0,0,0.5467,2.86,1.5499999999999998,0.3420999999999999,2.28,0.4498,0.76,7.07,0.91,1.03,0.2,-1.74,-0.6,22.950000000000003,3.67,0.73,0.4564,5.11,2.31,0.6855,1.07,0.76,0.2141,20.8,43.2,17.36,-1.16,3.94,0.6699999999999999,0.47,12.02,1.08,6.12,0.99,0.37,7.98,0.55,13.37,4.32,0.5541,15.21,0.0699999999999999,0.0774,1.2,0.5343,0.5467,2.86,1.5499999999999998,0.3420999999999999,2.28,0.4498,0.76,7.07,0.91,1.03,0.2,-1.74,-0.6,22.950000000000003,3.67,0.73,0.4564,5.11,2.31,0.6855,1.07,0.76,0.2141,20.8,43.2,17.36,-1.16,3.94,0.6699999999999999,0.47,12.02,1.08,6.12,0.99,0.37,7.98,0.55,13.37,4.32,0.5541,15.21,0.0699999999999999,0.0774,1.2,0.5343,0.0,0.0,0.5,0.0222,2
javale mcgee,2021,0,33.0,0,0.5883,5.8,3.4,0.2706,0.32,0.0523,0.05,7.19,0.69,7.359999999999999,1.42,-0.52,1.27,25.77,3.9,1.85,0.5714,6.1,3.4800000000000004,0.6487,1.51,1.0,0.2468,33.8,58.4,16.79,-1.77,12.42,1.91,1.2100000000000002,18.68,2.55,8.03,1.41,0.47,14.91,1.17,19.07,5.8100000000000005,0.5929,20.43,0.5299999999999999,0.1276,3.09,0.5776,0.5883,5.8,3.4,0.2706,0.32,0.0523,0.05,7.19,0.69,7.359999999999999,1.42,-0.52,1.27,25.77,3.9,1.85,0.5714,6.1,3.4800000000000004,0.6487,1.51,1.0,0.2468,33.8,58.4,16.79,-1.77,12.42,1.91,1.2100000000000002,18.68,2.55,8.03,1.41,0.47,14.91,1.17,19.07,5.8100000000000005,0.5929,20.43,0.5299999999999999,0.1276,3.09,0.5776,0.0,0.0,0.5,0.0445,1
robin lopez,2021,0,32.0,0,0.6154,5.08,3.16,0.2841,0.7100000000000001,0.1379,0.2199999999999999,6.6000000000000005,0.85,3.42,0.73,-1.66,-0.76,10.16,1.78,1.07,0.5777,5.79,3.38,0.6647000000000001,1.53,1.06,0.2601,13.2,70.1,18.24,-0.92,9.29,1.62,1.77,14.59,1.54,8.02,0.4599999999999999,0.18,14.419999999999998,1.11,9.73,3.4,0.6163000000000001,17.25,0.14,0.1048,2.84,0.5995,0.6154,5.08,3.16,0.2841,0.7100000000000001,0.1379,0.2199999999999999,6.6000000000000005,0.85,3.42,0.73,-1.66,-0.76,10.16,1.78,1.07,0.5777,5.79,3.38,0.6647000000000001,1.53,1.06,0.2601,13.2,70.1,18.24,-0.92,9.29,1.62,1.77,14.59,1.54,8.02,0.4599999999999999,0.18,14.419999999999998,1.11,9.73,3.4,0.6163000000000001,17.25,0.14,0.1048,2.84,0.5995,0.0,0.0,0.5,0.0445,1
bruce brown,2021,1,24.0,0,0.5319,5.23,2.82,0.2987999999999999,1.22,0.1932,0.39,12.78,2.24,1.72,0.45,-1.07,0.54,15.24,3.3400000000000003,1.49,0.4905,6.4,3.16,0.7392000000000001,1.69,1.22,0.2565,42.6,64.7,23.53,-1.68,6.41,1.3,1.59,13.0,2.42,7.93,1.7999999999999998,0.8800000000000001,12.49,1.03,10.9,4.61,0.5512,15.05,0.3399999999999999,0.1002,3.1300000000000003,0.5192,0.5319,5.23,2.82,0.2987999999999999,1.22,0.1932,0.39,12.78,2.24,1.72,0.45,-1.07,0.54,15.24,3.3400000000000003,1.49,0.4905,6.4,3.16,0.7392000000000001,1.69,1.22,0.2565,42.6,64.7,23.53,-1.68,6.41,1.3,1.59,13.0,2.42,7.93,1.7999999999999998,0.8800000000000001,12.49,1.03,10.9,4.61,0.5512,15.05,0.3399999999999999,0.1002,3.1300000000000003,0.5192,0.0,0.0,0.5,0.0421,1
bryn forbes,2021,0,27.0,0,0.4942999999999999,3.23,1.61,0.4276,5.25,0.6237,2.21,7.220000000000001,1.23,0.07,0.0,-1.7000000000000002,-1.66,8.219999999999999,1.78,0.7,0.4528,8.48,3.82,0.8119000000000001,1.07,0.87,0.1238,39.8,70.3,22.78,-0.0399999999999999,0.8700000000000001,0.2,1.89,12.13,1.4700000000000002,10.72,0.9,0.4,7.93,0.77,4.58,1.98,0.6037,18.28,0.11,0.0779,2.56,0.5858,0.4942999999999999,3.23,1.61,0.4276,5.25,0.6237,2.21,7.220000000000001,1.23,0.07,0.0,-1.7000000000000002,-1.66,8.219999999999999,1.78,0.7,0.4528,8.48,3.82,0.8119000000000001,1.07,0.87,0.1238,39.8,70.3,22.78,-0.0399999999999999,0.8700000000000001,0.2,1.89,12.13,1.4700000000000002,10.72,0.9,0.4,7.93,0.77,4.58,1.98,0.6037,18.28,0.11,0.0779,2.56,0.5858,0.0,0.0,0.5,0.04,1
gorgui dieng,2021,0,31.0,0,0.5599000000000001,3.06,1.6800000000000002,0.3888,1.76,0.3697,0.73,10.97,1.19,3.33,0.5700000000000001,2.27,1.4700000000000002,22.31,3.16,1.17,0.4975,4.890000000000001,2.38,0.8306,1.66,1.35,0.3448,6.0,53.1,15.19,0.78,8.01,1.19,1.34,18.35,1.71,6.9,2.25,0.71,13.37,0.8600000000000001,15.07,4.35,0.6197999999999999,17.9,0.7899999999999999,0.1576,2.48,0.5709,0.5599000000000001,3.06,1.6800000000000002,0.3888,1.76,0.3697,0.73,10.97,1.19,3.33,0.5700000000000001,2.27,1.4700000000000002,22.31,3.16,1.17,0.4975,4.890000000000001,2.38,0.8306,1.66,1.35,0.3448,6.0,53.1,15.19,0.78,8.01,1.19,1.34,18.35,1.71,6.9,2.25,0.71,13.37,0.8600000000000001,15.07,4.35,0.6197999999999999,17.9,0.7899999999999999,0.1576,2.48,0.5709,0.0,0.0,0.5,0.0356,1
frank ntilikina,2021,0,22.0,0,0.3044,2.25,0.83,0.3932,2.01,0.5089,0.75,14.010000000000002,1.76,1.25,0.2,-3.01,1.21,8.66,1.25,0.5700000000000001,0.3688,4.26,1.5799999999999998,0.6345999999999999,0.69,0.47,0.1883,13.0,42.2,15.340000000000002,-4.220000000000001,1.88,0.28,-0.23,7.99,1.93,4.380000000000001,2.38,0.66,13.73,0.77,5.220000000000001,1.48,0.4885,14.74,-0.3,0.0371,0.36,0.4732,0.3044,2.25,0.83,0.3932,2.01,0.5089,0.75,14.010000000000002,1.76,1.25,0.2,-3.01,1.21,8.66,1.25,0.5700000000000001,0.3688,4.26,1.5799999999999998,0.6345999999999999,0.69,0.47,0.1883,13.0,42.2,15.340000000000002,-4.220000000000001,1.88,0.28,-0.23,7.99,1.93,4.380000000000001,2.38,0.66,13.73,0.77,5.220000000000001,1.48,0.4885,14.74,-0.3,0.0371,0.36,0.4732,0.0,0.0,0.5,0.0159,2
